year,state,category,cases,lag_1,lag_2,rolling_mean_3,growth_rate,state_encoded,category_encoded
2016,RAJASTHAN,sexual exploitation,14.0,0.0,0.0,0.0,0.0,29,12
2017,RAJASTHAN,sexual exploitation,29.0,14.0,0.0,0.0,1.0714285714285716,29,12
2018,RAJASTHAN,sexual exploitation,60.0,29.0,14.0,34.333333333333336,1.0689655172413794,29,12
2019,RAJASTHAN,sexual exploitation,103.0,60.0,29.0,64.0,0.7166666666666666,29,12
2020,RAJASTHAN,sexual exploitation,67.0,103.0,60.0,76.66666666666667,-0.3495145631067961,29,12
2021,RAJASTHAN,sexual exploitation,203.0,67.0,103.0,124.33333333333333,2.029850746268657,29,12
2022,RAJASTHAN,sexual exploitation,284.0,203.0,67.0,184.66666666666666,0.3990147783251232,29,12
2023,RAJASTHAN,sexual exploitation,365.0,284.0,203.0,284.0,0.28521126760563376,29,12
2017,RAJASTHAN,terrorism,40.0,0.0,0.0,0.0,0.0,29,13
2018,RAJASTHAN,terrorism,0.0,40.0,0.0,0.0,-1.0,29,13
2019,RAJASTHAN,terrorism,0.0,0.0,40.0,13.333333333333334,0.0,29,13
2020,RAJASTHAN,terrorism,0.0,0.0,0.0,0.0,0.0,29,13
2021,RAJASTHAN,terrorism,0.0,0.0,0.0,0.0,0.0,29,13
2022,RAJASTHAN,terrorism,0.5,0.0,0.0,0.16666666666666666,inf,29,13
2023,RAJASTHAN,terrorism,1.0,0.5,0.0,0.5,1.0,29,13
2017,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2018,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2019,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2020,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2021,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2022,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2023,SIKKIM,abetment suicide,0.0,0.0,0.0,0.0,0.0,30,1
2016,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2017,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2018,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2019,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2020,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2021,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2022,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2023,SIKKIM,data theft,0.0,0.0,0.0,0.0,0.0,30,2
2017,SIKKIM,emotional motive,0.0,0.0,0.0,0.0,0.0,30,3
2018,SIKKIM,emotional motive,0.0,0.0,0.0,0.0,0.0,30,3
2019,SIKKIM,emotional motive,1.0,0.0,0.0,0.3333333333333333,inf,30,3
2020,SIKKIM,emotional motive,0.0,1.0,0.0,0.3333333333333333,-1.0,30,3
2021,SIKKIM,emotional motive,0.0,0.0,1.0,0.3333333333333333,0.0,30,3
2022,SIKKIM,emotional motive,0.0,0.0,0.0,0.0,0.0,30,3
2023,SIKKIM,emotional motive,0.0,0.0,0.0,0.0,0.0,30,3
2016,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2017,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2018,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2019,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2020,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2021,SIKKIM,extortion,0.0,0.0,0.0,0.0,0.0,30,4
2022,SIKKIM,extortion,0.5,0.0,0.0,0.16666666666666666,inf,30,4
2023,SIKKIM,extortion,1.0,0.5,0.0,0.5,1.0,30,4
2017,SIKKIM,fraud,0.0,0.0,0.0,0.0,0.0,30,5
2018,SIKKIM,fraud,0.0,0.0,0.0,0.0,0.0,30,5
2019,SIKKIM,fraud,0.0,0.0,0.0,0.0,0.0,30,5
2020,SIKKIM,fraud,0.0,0.0,0.0,0.0,0.0,30,5
2021,SIKKIM,fraud,0.0,0.0,0.0,0.0,0.0,30,5
2022,SIKKIM,fraud,1.5,0.0,0.0,0.5,inf,30,5
2023,SIKKIM,fraud,3.0,1.5,0.0,1.5,1.0,30,5
2016,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2017,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2018,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2019,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2020,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2021,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2022,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2023,SIKKIM,hate crime,0.0,0.0,0.0,0.0,0.0,30,6
2016,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2017,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2018,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2019,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2020,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2021,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2022,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2023,SIKKIM,illegal trade,0.0,0.0,0.0,0.0,0.0,30,7
2016,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2017,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2018,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2019,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2020,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2021,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2022,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2023,SIKKIM,personal revenge,0.0,0.0,0.0,0.0,0.0,30,8
2016,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2017,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2018,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2019,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2020,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2021,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2022,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2023,SIKKIM,piracy,0.0,0.0,0.0,0.0,0.0,30,9
2016,SIKKIM,political motive,1.0,0.0,0.0,0.0,0.0,30,10
2017,SIKKIM,political motive,1.0,1.0,0.0,0.0,0.0,30,10
2018,SIKKIM,political motive,0.0,1.0,1.0,0.6666666666666666,-1.0,30,10
2019,SIKKIM,political motive,0.0,0.0,1.0,0.3333333333333333,0.0,30,10
2020,SIKKIM,political motive,0.0,0.0,0.0,0.0,0.0,30,10
2021,SIKKIM,political motive,0.0,0.0,0.0,0.0,0.0,30,10
2022,SIKKIM,political motive,1.0,0.0,0.0,0.3333333333333333,inf,30,10
2023,SIKKIM,political motive,2.0,1.0,0.0,1.0,1.0,30,10
2016,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2017,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2018,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2019,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2020,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2021,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2022,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2023,SIKKIM,prank,0.0,0.0,0.0,0.0,0.0,30,11
2016,SIKKIM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,30,12
2017,SIKKIM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,30,12
2018,SIKKIM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,30,12
2019,SIKKIM,sexual exploitation,1.0,0.0,0.0,0.3333333333333333,inf,30,12
2020,SIKKIM,sexual exploitation,0.0,1.0,0.0,0.3333333333333333,-1.0,30,12
2021,SIKKIM,sexual exploitation,0.0,0.0,1.0,0.3333333333333333,0.0,30,12
2022,SIKKIM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,30,12
2023,SIKKIM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,30,12
2017,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2018,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2019,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2020,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2021,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2022,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2023,SIKKIM,terrorism,0.0,0.0,0.0,0.0,0.0,30,13
2017,TAMIL NADU,abetment suicide,5.0,0.0,0.0,0.0,0.0,31,1
2018,TAMIL NADU,abetment suicide,0.0,5.0,0.0,0.0,-1.0,31,1
2019,TAMIL NADU,abetment suicide,0.0,0.0,5.0,1.6666666666666667,0.0,31,1
2020,TAMIL NADU,abetment suicide,0.0,0.0,0.0,0.0,0.0,31,1
2021,TAMIL NADU,abetment suicide,0.0,0.0,0.0,0.0,0.0,31,1
2022,TAMIL NADU,abetment suicide,0.0,0.0,0.0,0.0,0.0,31,1
2023,TAMIL NADU,abetment suicide,0.0,0.0,0.0,0.0,0.0,31,1
2016,TAMIL NADU,data theft,0.0,0.0,0.0,0.0,0.0,31,2
2017,TAMIL NADU,data theft,0.0,0.0,0.0,0.0,0.0,31,2
2018,TAMIL NADU,data theft,4.0,0.0,0.0,1.3333333333333333,inf,31,2
2019,TAMIL NADU,data theft,0.0,4.0,0.0,1.3333333333333333,-1.0,31,2
2020,TAMIL NADU,data theft,0.0,0.0,4.0,1.3333333333333333,0.0,31,2
2021,TAMIL NADU,data theft,0.0,0.0,0.0,0.0,0.0,31,2
2022,TAMIL NADU,data theft,0.0,0.0,0.0,0.0,0.0,31,2
2023,TAMIL NADU,data theft,0.0,0.0,0.0,0.0,0.0,31,2
2017,TAMIL NADU,emotional motive,14.0,0.0,0.0,0.0,0.0,31,3
2018,TAMIL NADU,emotional motive,13.0,14.0,0.0,0.0,-0.0714285714285714,31,3
2019,TAMIL NADU,emotional motive,22.0,13.0,14.0,16.333333333333332,0.6923076923076923,31,3
2020,TAMIL NADU,emotional motive,57.0,22.0,13.0,30.666666666666668,1.5909090909090908,31,3
2021,TAMIL NADU,emotional motive,42.0,57.0,22.0,40.333333333333336,-0.26315789473684215,31,3
2022,TAMIL NADU,emotional motive,31.5,42.0,57.0,43.5,-0.25,31,3
2023,TAMIL NADU,emotional motive,21.0,31.5,42.0,31.5,-0.33333333333333337,31,3
2016,TAMIL NADU,extortion,5.0,0.0,0.0,0.0,0.0,31,4
2017,TAMIL NADU,extortion,11.0,5.0,0.0,0.0,1.2000000000000002,31,4
2018,TAMIL NADU,extortion,7.0,11.0,5.0,7.666666666666667,-0.36363636363636365,31,4
2019,TAMIL NADU,extortion,21.0,7.0,11.0,13.0,2.0,31,4
2020,TAMIL NADU,extortion,112.0,21.0,7.0,46.666666666666664,4.333333333333333,31,4
2021,TAMIL NADU,extortion,39.0,112.0,21.0,57.333333333333336,-0.6517857142857143,31,4
2022,TAMIL NADU,extortion,44.0,39.0,112.0,65.0,0.1282051282051282,31,4
2023,TAMIL NADU,extortion,49.0,44.0,39.0,44.0,0.11363636363636354,31,4
2017,TAMIL NADU,fraud,51.0,0.0,0.0,0.0,0.0,31,5
2018,TAMIL NADU,fraud,55.0,51.0,0.0,0.0,0.07843137254901955,31,5
2019,TAMIL NADU,fraud,73.0,55.0,51.0,59.666666666666664,0.3272727272727274,31,5
2020,TAMIL NADU,fraud,134.0,73.0,55.0,87.33333333333333,0.8356164383561644,31,5
2021,TAMIL NADU,fraud,602.0,134.0,73.0,269.6666666666667,3.4925373134328357,31,5
2022,TAMIL NADU,fraud,2149.5,602.0,134.0,961.8333333333334,2.570598006644518,31,5
2023,TAMIL NADU,fraud,3697.0,2149.5,602.0,2149.5,0.719934868574087,31,5
2016,TAMIL NADU,hate crime,10.0,0.0,0.0,0.0,0.0,31,6
2017,TAMIL NADU,hate crime,6.0,10.0,0.0,0.0,-0.4,31,6
2018,TAMIL NADU,hate crime,39.0,6.0,10.0,18.333333333333332,5.5,31,6
2019,TAMIL NADU,hate crime,3.0,39.0,6.0,16.0,-0.9230769230769231,31,6
2020,TAMIL NADU,hate crime,0.0,3.0,39.0,14.0,-1.0,31,6
2021,TAMIL NADU,hate crime,0.0,0.0,3.0,1.0,0.0,31,6
2022,TAMIL NADU,hate crime,1.5,0.0,0.0,0.5,inf,31,6
2023,TAMIL NADU,hate crime,3.0,1.5,0.0,1.5,1.0,31,6
2016,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2017,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2018,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2019,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2020,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2021,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2022,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2023,TAMIL NADU,illegal trade,0.0,0.0,0.0,0.0,0.0,31,7
2016,TAMIL NADU,personal revenge,16.0,0.0,0.0,0.0,0.0,31,8
2017,TAMIL NADU,personal revenge,42.0,16.0,0.0,0.0,1.625,31,8
2018,TAMIL NADU,personal revenge,39.0,42.0,16.0,32.333333333333336,-0.0714285714285714,31,8
2019,TAMIL NADU,personal revenge,39.0,39.0,42.0,40.0,0.0,31,8
2020,TAMIL NADU,personal revenge,83.0,39.0,39.0,53.666666666666664,1.1282051282051282,31,8
2021,TAMIL NADU,personal revenge,55.0,83.0,39.0,59.0,-0.3373493975903614,31,8
2022,TAMIL NADU,personal revenge,42.0,55.0,83.0,60.0,-0.23636363636363633,31,8
2023,TAMIL NADU,personal revenge,29.0,42.0,55.0,42.0,-0.30952380952380953,31,8
2016,TAMIL NADU,piracy,0.0,0.0,0.0,0.0,0.0,31,9
2017,TAMIL NADU,piracy,3.0,0.0,0.0,0.0,inf,31,9
2018,TAMIL NADU,piracy,1.0,3.0,0.0,1.3333333333333333,-0.6666666666666667,31,9
2019,TAMIL NADU,piracy,3.0,1.0,3.0,2.3333333333333335,2.0,31,9
2020,TAMIL NADU,piracy,19.0,3.0,1.0,7.666666666666667,5.333333333333333,31,9
2021,TAMIL NADU,piracy,23.0,19.0,3.0,15.0,0.21052631578947367,31,9
2022,TAMIL NADU,piracy,14.5,23.0,19.0,18.833333333333332,-0.3695652173913043,31,9
2023,TAMIL NADU,piracy,6.0,14.5,23.0,14.5,-0.5862068965517242,31,9
2016,TAMIL NADU,political motive,2.0,0.0,0.0,0.0,0.0,31,10
2017,TAMIL NADU,political motive,14.0,2.0,0.0,0.0,6.0,31,10
2018,TAMIL NADU,political motive,52.0,14.0,2.0,22.666666666666668,2.7142857142857144,31,10
2019,TAMIL NADU,political motive,50.0,52.0,14.0,38.666666666666664,-0.038461538461538436,31,10
2020,TAMIL NADU,political motive,108.0,50.0,52.0,70.0,1.1600000000000001,31,10
2021,TAMIL NADU,political motive,44.0,108.0,50.0,67.33333333333333,-0.5925925925925926,31,10
2022,TAMIL NADU,political motive,40.0,44.0,108.0,64.0,-0.09090909090909094,31,10
2023,TAMIL NADU,political motive,36.0,40.0,44.0,40.0,-0.09999999999999998,31,10
2016,TAMIL NADU,prank,0.0,0.0,0.0,0.0,0.0,31,11
2017,TAMIL NADU,prank,2.0,0.0,0.0,0.0,inf,31,11
2018,TAMIL NADU,prank,6.0,2.0,0.0,2.6666666666666665,2.0,31,11
2019,TAMIL NADU,prank,4.0,6.0,2.0,4.0,-0.33333333333333337,31,11
2020,TAMIL NADU,prank,7.0,4.0,6.0,5.666666666666667,0.75,31,11
2021,TAMIL NADU,prank,8.0,7.0,4.0,6.333333333333333,0.1428571428571428,31,11
2022,TAMIL NADU,prank,8.0,8.0,7.0,7.666666666666667,0.0,31,11
2023,TAMIL NADU,prank,8.0,8.0,8.0,8.0,0.0,31,11
2016,TAMIL NADU,sexual exploitation,22.0,0.0,0.0,0.0,0.0,31,12
2017,TAMIL NADU,sexual exploitation,28.0,22.0,0.0,0.0,0.2727272727272727,31,12
2018,TAMIL NADU,sexual exploitation,36.0,28.0,22.0,28.666666666666668,0.2857142857142858,31,12
2019,TAMIL NADU,sexual exploitation,65.0,36.0,28.0,43.0,0.8055555555555556,31,12
2020,TAMIL NADU,sexual exploitation,192.0,65.0,36.0,97.66666666666667,1.953846153846154,31,12
2021,TAMIL NADU,sexual exploitation,107.0,192.0,65.0,121.33333333333333,-0.44270833333333337,31,12
2022,TAMIL NADU,sexual exploitation,144.0,107.0,192.0,147.66666666666666,0.3457943925233644,31,12
2023,TAMIL NADU,sexual exploitation,181.0,144.0,107.0,144.0,0.2569444444444444,31,12
2017,TAMIL NADU,terrorism,26.0,0.0,0.0,0.0,0.0,31,13
2018,TAMIL NADU,terrorism,2.0,26.0,0.0,0.0,-0.9230769230769231,31,13
2019,TAMIL NADU,terrorism,0.0,2.0,26.0,9.333333333333334,-1.0,31,13
2020,TAMIL NADU,terrorism,0.0,0.0,2.0,0.6666666666666666,0.0,31,13
2021,TAMIL NADU,terrorism,0.0,0.0,0.0,0.0,0.0,31,13
2022,TAMIL NADU,terrorism,0.0,0.0,0.0,0.0,0.0,31,13
2023,TAMIL NADU,terrorism,0.0,0.0,0.0,0.0,0.0,31,13
2017,TELANGANA,abetment suicide,0.0,0.0,0.0,0.0,0.0,32,1
2018,TELANGANA,abetment suicide,0.0,0.0,0.0,0.0,0.0,32,1
2019,TELANGANA,abetment suicide,0.0,0.0,0.0,0.0,0.0,32,1
2020,TELANGANA,abetment suicide,0.0,0.0,0.0,0.0,0.0,32,1
2021,TELANGANA,abetment suicide,0.0,0.0,0.0,0.0,0.0,32,1
2022,TELANGANA,abetment suicide,1.0,0.0,0.0,0.3333333333333333,inf,32,1
2023,TELANGANA,abetment suicide,2.0,1.0,0.0,1.0,1.0,32,1
2016,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2017,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2018,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2019,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2020,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2021,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2022,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2023,TELANGANA,data theft,0.0,0.0,0.0,0.0,0.0,32,2
2017,TELANGANA,emotional motive,201.0,0.0,0.0,0.0,0.0,32,3
2018,TELANGANA,emotional motive,3.0,201.0,0.0,0.0,-0.9850746268656716,32,3
2019,TELANGANA,emotional motive,4.0,3.0,201.0,69.33333333333333,0.33333333333333326,32,3
2020,TELANGANA,emotional motive,24.0,4.0,3.0,10.333333333333334,5.0,32,3
2021,TELANGANA,emotional motive,166.0,24.0,4.0,64.66666666666667,5.916666666666667,32,3
2022,TELANGANA,emotional motive,165.5,166.0,24.0,118.5,-0.003012048192771122,32,3
2023,TELANGANA,emotional motive,165.0,165.5,166.0,165.5,-0.0030211480362537513,32,3
2016,TELANGANA,extortion,28.0,0.0,0.0,0.0,0.0,32,4
2017,TELANGANA,extortion,95.0,28.0,0.0,0.0,2.392857142857143,32,4
2018,TELANGANA,extortion,51.0,95.0,28.0,58.0,-0.4631578947368421,32,4
2019,TELANGANA,extortion,49.0,51.0,95.0,65.0,-0.039215686274509776,32,4
2020,TELANGANA,extortion,115.0,49.0,51.0,71.66666666666667,1.3469387755102042,32,4
2021,TELANGANA,extortion,102.0,115.0,49.0,88.66666666666667,-0.11304347826086958,32,4
2022,TELANGANA,extortion,118.0,102.0,115.0,111.66666666666667,0.15686274509803932,32,4
2023,TELANGANA,extortion,134.0,118.0,102.0,118.0,0.13559322033898313,32,4
2017,TELANGANA,fraud,529.0,0.0,0.0,0.0,0.0,32,5
2018,TELANGANA,fraud,732.0,529.0,0.0,0.0,0.383742911153119,32,5
2019,TELANGANA,fraud,2013.0,732.0,529.0,1091.3333333333333,1.75,32,5
2020,TELANGANA,fraud,4436.0,2013.0,732.0,2393.6666666666665,1.2036761053154494,32,5
2021,TELANGANA,fraud,8690.0,4436.0,2013.0,5046.333333333333,0.9589720468890892,32,5
2022,TELANGANA,fraud,11719.5,8690.0,4436.0,8281.833333333334,0.3486191024165708,32,5
2023,TELANGANA,fraud,14749.0,11719.5,8690.0,11719.5,0.2585007892828193,32,5
2016,TELANGANA,hate crime,1.0,0.0,0.0,0.0,0.0,32,6
2017,TELANGANA,hate crime,4.0,1.0,0.0,0.0,3.0,32,6
2018,TELANGANA,hate crime,3.0,4.0,1.0,2.6666666666666665,-0.25,32,6
2019,TELANGANA,hate crime,2.0,3.0,4.0,3.0,-0.33333333333333337,32,6
2020,TELANGANA,hate crime,0.0,2.0,3.0,1.6666666666666667,-1.0,32,6
2021,TELANGANA,hate crime,0.0,0.0,2.0,0.6666666666666666,0.0,32,6
2022,TELANGANA,hate crime,0.0,0.0,0.0,0.0,0.0,32,6
2023,TELANGANA,hate crime,0.0,0.0,0.0,0.0,0.0,32,6
2016,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2017,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2018,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2019,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2020,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2021,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2022,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2023,TELANGANA,illegal trade,0.0,0.0,0.0,0.0,0.0,32,7
2016,TELANGANA,personal revenge,217.0,0.0,0.0,0.0,0.0,32,8
2017,TELANGANA,personal revenge,14.0,217.0,0.0,0.0,-0.935483870967742,32,8
2018,TELANGANA,personal revenge,19.0,14.0,217.0,83.33333333333333,0.3571428571428572,32,8
2019,TELANGANA,personal revenge,11.0,19.0,14.0,14.666666666666666,-0.42105263157894735,32,8
2020,TELANGANA,personal revenge,96.0,11.0,19.0,42.0,7.727272727272727,32,8
2021,TELANGANA,personal revenge,485.0,96.0,11.0,197.33333333333334,4.052083333333333,32,8
2022,TELANGANA,personal revenge,244.0,485.0,96.0,275.0,-0.49690721649484537,32,8
2023,TELANGANA,personal revenge,3.0,244.0,485.0,244.0,-0.9877049180327869,32,8
2016,TELANGANA,piracy,1.0,0.0,0.0,0.0,0.0,32,9
2017,TELANGANA,piracy,2.0,1.0,0.0,0.0,1.0,32,9
2018,TELANGANA,piracy,0.0,2.0,1.0,1.0,-1.0,32,9
2019,TELANGANA,piracy,0.0,0.0,2.0,0.6666666666666666,0.0,32,9
2020,TELANGANA,piracy,0.0,0.0,0.0,0.0,0.0,32,9
2021,TELANGANA,piracy,0.0,0.0,0.0,0.0,0.0,32,9
2022,TELANGANA,piracy,4.5,0.0,0.0,1.5,inf,32,9
2023,TELANGANA,piracy,9.0,4.5,0.0,4.5,1.0,32,9
2016,TELANGANA,political motive,0.0,0.0,0.0,0.0,0.0,32,10
2017,TELANGANA,political motive,2.0,0.0,0.0,0.0,inf,32,10
2018,TELANGANA,political motive,14.0,2.0,0.0,5.333333333333333,6.0,32,10
2019,TELANGANA,political motive,6.0,14.0,2.0,7.333333333333333,-0.5714285714285714,32,10
2020,TELANGANA,political motive,8.0,6.0,14.0,9.333333333333334,0.33333333333333326,32,10
2021,TELANGANA,political motive,17.0,8.0,6.0,10.333333333333334,1.125,32,10
2022,TELANGANA,political motive,27.5,17.0,8.0,17.5,0.6176470588235294,32,10
2023,TELANGANA,political motive,38.0,27.5,17.0,27.5,0.38181818181818183,32,10
2016,TELANGANA,prank,0.0,0.0,0.0,0.0,0.0,32,11
2017,TELANGANA,prank,0.0,0.0,0.0,0.0,0.0,32,11
2018,TELANGANA,prank,2.0,0.0,0.0,0.6666666666666666,inf,32,11
2019,TELANGANA,prank,6.0,2.0,0.0,2.6666666666666665,2.0,32,11
2020,TELANGANA,prank,0.0,6.0,2.0,2.6666666666666665,-1.0,32,11
2021,TELANGANA,prank,0.0,0.0,6.0,2.0,0.0,32,11
2022,TELANGANA,prank,0.0,0.0,0.0,0.0,0.0,32,11
2023,TELANGANA,prank,0.0,0.0,0.0,0.0,0.0,32,11
2016,TELANGANA,sexual exploitation,21.0,0.0,0.0,0.0,0.0,32,12
2017,TELANGANA,sexual exploitation,58.0,21.0,0.0,0.0,1.7619047619047619,32,12
2018,TELANGANA,sexual exploitation,77.0,58.0,21.0,52.0,0.3275862068965518,32,12
2019,TELANGANA,sexual exploitation,78.0,77.0,58.0,71.0,0.01298701298701288,32,12
2020,TELANGANA,sexual exploitation,85.0,78.0,77.0,80.0,0.08974358974358965,32,12
2021,TELANGANA,sexual exploitation,87.0,85.0,78.0,83.33333333333333,0.0235294117647058,32,12
2022,TELANGANA,sexual exploitation,141.0,87.0,85.0,104.33333333333333,0.6206896551724137,32,12
2023,TELANGANA,sexual exploitation,195.0,141.0,87.0,141.0,0.38297872340425543,32,12
2017,TELANGANA,terrorism,0.0,0.0,0.0,0.0,0.0,32,13
2018,TELANGANA,terrorism,0.0,0.0,0.0,0.0,0.0,32,13
2019,TELANGANA,terrorism,2.0,0.0,0.0,0.6666666666666666,inf,32,13
2020,TELANGANA,terrorism,0.0,2.0,0.0,0.6666666666666666,-1.0,32,13
2021,TELANGANA,terrorism,2.0,0.0,2.0,1.3333333333333333,inf,32,13
2022,TELANGANA,terrorism,1.0,2.0,0.0,1.0,-0.5,32,13
2023,TELANGANA,terrorism,0.0,1.0,2.0,1.0,-1.0,32,13
2017,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2018,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2019,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2020,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2021,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2022,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2023,TRIPURA,abetment suicide,0.0,0.0,0.0,0.0,0.0,33,1
2016,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2017,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2018,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2019,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2020,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2021,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
2022,TRIPURA,data theft,0.0,0.0,0.0,0.0,0.0,33,2
